measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,102,United States of America,3,Both,27,Age-standardized,345,Malaria,3,Rate,2006,0.0,0.0,0.0
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2008,0.533572528314522,0.6472479328655828,0.4413948679656838
1,Deaths,102,United States of America,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2003,39.00754897784006,40.73874227110192,35.42665690979663
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2005,195.7419480719345,216.35964162847347,173.51146171159218
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2005,0.4597206586474886,0.9324325844473437,0.1995965239134718
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,345,Malaria,3,Rate,2005,0.23941016965584264,0.5306058145835799,0.10150423315428746
1,Deaths,102,United States of America,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2006,38.35158309197237,40.170305739225775,34.56099899845113
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2005,0.6732974121542289,0.8158112577491978,0.5565213151082424
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,345,Malaria,3,Rate,2008,0.20714382997723843,0.4338953577518885,0.08326836330686736
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2014,92.66055376627621,102.72353477893459,82.81087039834118
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,297,Tuberculosis,3,Rate,2014,11.518364156779768,13.574455750803816,9.805222121413104
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,298,HIV/AIDS,3,Rate,2014,19.47076507189188,19.535744373281947,19.39766759948002
1,Deaths,102,United States of America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2017,124.62426055227343,129.68335969885536,115.08904238470697
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2005,48.1649577412,54.260412330707474,41.82863874740072
1,Deaths,102,United States of America,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2008,0.0369715511713734,0.03987928516579672,0.03330381993734738
1,Deaths,102,United States of America,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2006,0.032080605106908994,0.03394855713972557,0.0294935127501008
1,Deaths,102,United States of America,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2006,496.58001778863985,500.16589494422334,494.2598256103007
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2008,491.4152734066849,535.4795690045607,453.37494052997374
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2008,24.0752605641257,27.757325159837453,21.287625298609186
1,Deaths,102,United States of America,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2005,0.04128898518488483,0.04352489309567712,0.03808089104950113
1,Deaths,102,United States of America,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2005,506.163537548616,510.16809897849316,503.9798737680334
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2006,137.4132996123308,154.63659952030338,120.550051473751
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2005,539.8254902158361,588.7397487994439,495.09374924119464
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2005,26.56226797068577,30.457630314861753,23.23663240537779
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2008,39.83843548712447,45.04643301446799,34.437989341162755
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2005,139.96805809779173,156.2882768264866,124.45446349342883
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,345,Malaria,3,Rate,2007,0.27462754542523127,0.5782750674831367,0.10137250098931146
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,345,Malaria,3,Rate,2003,0.2871090936641669,0.6895508738847772,0.1214196009704731
1,Deaths,102,United States of America,3,Both,27,Age-standardized,345,Malaria,3,Rate,2008,0.0,0.0,0.0
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2008,28.300358907217987,32.140103908973416,24.773357597041542
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2007,0.5676969379920492,0.6841856580623995,0.46324774682421993
1,Deaths,102,United States of America,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,1999,38.406786350509606,39.976670715150625,35.21276141335569
1,Deaths,102,United States of America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2001,157.59996542359374,162.41328393067823,147.52469698809367
1,Deaths,102,United States of America,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2005,38.917106507222776,40.745391067466365,35.171095922490444
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2013,92.19517842275877,103.98526652415974,81.89190315270324
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,297,Tuberculosis,3,Rate,2013,12.043203935662628,14.203123928696346,10.175701583467026
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,298,HIV/AIDS,3,Rate,2013,18.66910559650651,18.72950625797073,18.59474726431463
1,Deaths,102,United States of America,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2011,158.5007997349622,168.00994679844675,139.31748201239245
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2012,139.43214167722195,160.68046389117498,118.67222935264233
1,Deaths,102,United States of America,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2012,155.93553481637878,165.34228604388204,137.08125429232115
1,Deaths,102,United States of America,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2014,25.963856607411138,27.099923692433862,23.903753060945085
1,Deaths,102,United States of America,3,Both,27,Age-standardized,297,Tuberculosis,3,Rate,2014,0.13801496865222465,0.14451510403288886,0.12650565902916092
1,Deaths,102,United States of America,3,Both,27,Age-standardized,298,HIV/AIDS,3,Rate,2014,1.9279011063625229,1.9282351353346803,1.9275312777438849
1,Deaths,102,United States of America,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2008,0.022792038706513758,0.02421272617981969,0.020831535570184884
1,Deaths,102,United States of America,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2008,479.64473366839866,483.25552664617186,477.40124159191845
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2005,29.620329331119173,34.0467165510215,25.72413233242284
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2007,42.240281214352585,47.65747413860017,35.53377700702647
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2008,132.41264221462743,146.84657033306257,118.92587339065228
1,Deaths,102,United States of America,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2006,18.021343154652325,18.836390413626795,16.544337091448735
1,Deaths,102,United States of America,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2006,14.173574105643823,15.000061268833539,12.586202693497915
1,Deaths,102,United States of America,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2007,0.0382289983855352,0.04157068024717887,0.03456204341721133
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2003,51.28204445630825,58.23339662862678,44.66597747165448
1,Deaths,102,United States of America,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2005,18.63088457077062,19.456891118037035,17.106345683043426
1,Deaths,102,United States of America,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2005,13.890295336654745,14.664218356255134,12.361179839320185
1,Deaths,102,United States of America,3,Both,27,Age-standardized,345,Malaria,3,Rate,2005,0.0,0.0,0.0
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2007,507.28731889368277,560.1357969897508,458.890208539235
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2007,24.93268725198461,29.25482263303779,21.676077663966495
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2007,135.11407682517182,151.82979320287765,118.73147214911486
1,Deaths,102,United States of America,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2010,0.035137432199074975,0.038131223847027086,0.03143961769721619
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2009,0.14476328156777488,0.30084441763158787,0.06834051976276541
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2008,170.73248745390958,189.68091676377713,151.8221210423961
1,Deaths,102,United States of America,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,25.86300225260212,26.976243773187647,23.74400422880798
1,Deaths,102,United States of America,3,Both,27,Age-standardized,297,Tuberculosis,3,Rate,2015,0.13686614878155284,0.14323168072556777,0.12583673766025172
1,Deaths,102,United States of America,3,Both,27,Age-standardized,298,HIV/AIDS,3,Rate,2015,1.832392118277865,1.8326873558571295,1.8321055124622714
1,Deaths,102,United States of America,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2010,38.74553604610241,40.78941199862585,34.55189545568891
1,Deaths,102,United States of America,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2007,38.41846696551437,40.3261316299144,34.511265918040564
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2010,156.75899250782302,175.83616118193203,139.55339807386216
1,Deaths,102,United States of America,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2008,16.65721395695309,17.449139536216844,15.246539359535857
1,Deaths,102,United States of America,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2008,14.658188506888974,15.494200402943681,12.997918161914548
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2009,0.4986435888021196,0.6044819617214583,0.41792473924575424
1,Deaths,102,United States of America,3,Both,27,Age-standardized,345,Malaria,3,Rate,2010,0.0,0.0,0.0
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2009,161.46332532775983,179.76508079125625,143.57057619403403
1,Deaths,102,United States of America,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2013,26.234653838177266,27.352538039490085,24.155793628595244
1,Deaths,102,United States of America,3,Both,27,Age-standardized,297,Tuberculosis,3,Rate,2013,0.14752485951361108,0.15447759016089807,0.1352582961208364
1,Deaths,102,United States of America,3,Both,27,Age-standardized,298,HIV/AIDS,3,Rate,2013,2.0192607647488505,2.01962796289194,2.0188817655361353
1,Deaths,102,United States of America,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2008,39.43391290732603,41.454787184180226,35.31686520798049
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2007,28.730158480236966,33.33633459338915,24.536536852750483
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2003,141.25842775274188,158.98191981662518,124.7463941761494
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2007,0.32530731804517804,0.6676216093033286,0.13983509114748852
1,Deaths,102,United States of America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2006,146.52402147242864,151.41273356735852,136.37620216268078
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2014,130.05500074776978,149.40661740729652,111.22101321062605
1,Deaths,102,United States of America,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2007,0.025993669764811315,0.02758006172954382,0.02375520835925174
1,Deaths,102,United States of America,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2007,486.07521257163745,489.82234080107816,483.9358388251346
1,Deaths,102,United States of America,3,Both,27,Age-standardized,345,Malaria,3,Rate,2007,0.0,0.0,0.0
1,Deaths,102,United States of America,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2009,0.03608475163547187,0.039118695441730196,0.03239524886865815
1,Deaths,102,United States of America,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2010,0.018842001449746043,0.02008254953922601,0.0170693839808625
1,Deaths,102,United States of America,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2010,462.4952920837336,466.0170280920867,460.24531470188236
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,90.85557305408796,99.08177660372672,81.19685183326875
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,297,Tuberculosis,3,Rate,2015,11.05814000584892,12.837203628816395,9.663200882025802
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,298,HIV/AIDS,3,Rate,2015,18.03150979679581,18.086041690681643,17.960734776982374
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2011,0.11681747604475405,0.24154793968719554,0.054505866393130875
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2011,147.2298144004129,165.80554380131255,127.69607770364368
1,Deaths,102,United States of America,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2016,25.453648393295456,26.542995004336984,23.43649363311127
1,Deaths,102,United States of America,3,Both,27,Age-standardized,297,Tuberculosis,3,Rate,2016,0.1409592319248649,0.1474988314017988,0.12991520643117652
1,Deaths,102,United States of America,3,Both,27,Age-standardized,298,HIV/AIDS,3,Rate,2016,1.7359922406340833,1.736251607409173,1.7357178926454684
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2009,471.6728451060261,515.3557484008896,433.1104677691678
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2009,23.005473205525117,26.662809088283016,20.22443158004884
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,345,Malaria,3,Rate,2009,0.18519322048771522,0.382599527328609,0.07576808703681284
1,Deaths,102,United States of America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2000,158.84071346815384,163.65989758150434,148.78343604845176
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2011,0.4477705502513633,0.5219520338563132,0.37435036580851105
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1993,155.43303579128533,194.9228550727217,133.1459167110239
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,297,Tuberculosis,3,Rate,1993,37.375326823527054,44.16924238430095,31.47119160733067
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,298,HIV/AIDS,3,Rate,1993,20.528981564468495,21.024571699317203,20.067075885198868
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1993,230.45648606770914,250.84607037965796,201.13326842349358
1,Deaths,102,United States of America,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1993,47.09358222621442,48.46875812449121,44.558653872064525
1,Deaths,102,United States of America,3,Both,27,Age-standardized,297,Tuberculosis,3,Rate,1993,0.5940322638838211,0.616094065350435,0.5618184926236492
1,Deaths,102,United States of America,3,Both,27,Age-standardized,298,HIV/AIDS,3,Rate,1993,13.458123050320348,13.490206173197912,13.427681573542289
1,Deaths,102,United States of America,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1993,253.3781861915771,265.46508568264653,227.3018710182775
1,Deaths,102,United States of America,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,1993,33.477360376344635,34.70767231304035,30.835316214779464
1,Deaths,102,United States of America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1993,168.93878775314394,173.7365432659896,159.48755874416705
1,Deaths,102,United States of America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2021,119.26825319091563,124.77482342971014,109.8288211785173
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2009,27.595182277245936,31.351637682023306,24.02845597694527
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2009,37.41194465030231,42.55392815654003,32.91805899175302
1,Deaths,102,United States of America,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2014,153.0073840681518,162.31886767244197,134.5228512271404
1,Deaths,102,United States of America,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2007,17.273306888860997,18.067676468527498,15.816667895911952
1,Deaths,102,United States of America,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2007,14.371593597447218,15.23526179876856,12.724524384837474
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2016,91.090633888553,99.28188734394656,81.22756128047176
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,297,Tuberculosis,3,Rate,2016,10.730014182653202,12.420390756758437,9.24962928976624
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,298,HIV/AIDS,3,Rate,2016,17.972664860082222,18.032824935097377,17.90331689316641
1,Deaths,102,United States of America,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2010,15.047256170514064,15.797530535733406,13.758773635455041
1,Deaths,102,United States of America,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2010,15.762691782776216,16.70011418227761,13.901695843304836
1,Deaths,102,United States of America,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2009,0.020733328682667675,0.022090832462865494,0.018958062044508135
1,Deaths,102,United States of America,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2009,471.9738476212224,475.44619187666734,469.7896612235177
1,Deaths,102,United States of America,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2018,25.22542270552487,26.32534808070349,23.187502668455473
1,Deaths,102,United States of America,3,Both,27,Age-standardized,297,Tuberculosis,3,Rate,2018,0.14850972341085358,0.15526701505718887,0.136995594493106
1,Deaths,102,United States of America,3,Both,27,Age-standardized,298,HIV/AIDS,3,Rate,2018,1.5490855846774003,1.5493152485641233,1.5488145333894456
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2011,445.5369086555343,486.7457148045165,399.4802212695833
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2011,21.64184061373909,25.130262717343577,18.752755523408176
1,Deaths,102,United States of America,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2011,39.06998891938278,41.1221428083818,34.79797320532565
1,Deaths,102,United States of America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2003,153.28815033971955,157.9283709175688,143.2339022957783
1,Deaths,102,United States of America,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2012,38.8864641553399,40.95818644767091,34.62205771271879
1,Deaths,102,United States of America,3,Both,27,Age-standardized,345,Malaria,3,Rate,2009,0.0,0.0,0.0
1,Deaths,102,United States of America,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2009,39.14238066869882,41.14433823070611,34.95946998723745
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2009,128.38479399417278,143.30884355953435,114.92744480887995
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2013,0.3788871414916529,0.4490934653397827,0.3143783111474843
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2011,26.80110279654331,30.34208054179689,23.020602046878945
1,Deaths,102,United States of America,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2015,152.51148717763564,161.81047781547736,134.2128477259945
1,Deaths,102,United States of America,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2011,0.03545046891179483,0.03837987963073048,0.03168099133557025
1,Deaths,102,United States of America,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2009,15.95890906032625,16.74969290491757,14.610407339654325
1,Deaths,102,United States of America,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2009,15.043436036112123,15.960809755226725,13.279899431652021
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,345,Malaria,3,Rate,2011,0.14931836166153545,0.2979376405273989,0.06371323012957313
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2010,0.4749980880277722,0.5620223617438207,0.397832442153386
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2013,134.18200271728998,154.61896785637512,114.02155057636361
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2013,0.11536236531315518,0.22686593879654865,0.05504936663307819
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2010,0.11563515881907031,0.24117282116678576,0.0558591043668446
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2011,33.87839498019375,38.4877103499788,29.02322207539835
1,Deaths,102,United States of America,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2016,152.32021295173578,161.6048083137883,134.22068995675093
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2018,90.68584832355266,101.00207180893486,79.61532420278093
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,297,Tuberculosis,3,Rate,2018,9.547152770216892,11.105048173225187,8.004396244725688
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,298,HIV/AIDS,3,Rate,2018,18.911650413405813,18.974250488484348,18.845681401501274
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2013,415.18454726256925,462.8248358895512,366.86361989012534
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2013,20.72404372771268,24.095784922928136,17.720292083773938
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2012,0.11736415532509832,0.23512964680639728,0.05618670778237108
1,Deaths,102,United States of America,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2013,0.03447189048553566,0.037597971615285226,0.030978029093688134
1,Deaths,102,United States of America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2007,143.95999755522675,148.8597178824952,133.94225158514595
1,Deaths,102,United States of America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2010,137.08140097091848,142.2314148111406,127.02209882508734
1,Deaths,102,United States of America,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2011,0.017571400969323234,0.018686858104369413,0.01598869835722199
1,Deaths,102,United States of America,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2011,460.9092240745512,464.58874184213926,458.81149144627
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2019,89.68924261182931,100.04403661625574,77.78107347632725
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,297,Tuberculosis,3,Rate,2019,9.42034131054231,10.93535666005313,7.879135019167647
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,298,HIV/AIDS,3,Rate,2019,18.079007982090953,18.145757215521552,18.006495250332158
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2012,0.414607302889334,0.48994175338284746,0.3443795182756672
1,Deaths,102,United States of America,3,Both,27,Age-standardized,345,Malaria,3,Rate,2011,0.0,0.0,0.0
1,Deaths,102,United States of America,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2019,24.280690654330176,25.31212127939331,22.37996631462502
1,Deaths,102,United States of America,3,Both,27,Age-standardized,297,Tuberculosis,3,Rate,2019,0.1506587342885663,0.1577112922600842,0.13906918438489685
1,Deaths,102,United States of America,3,Both,27,Age-standardized,298,HIV/AIDS,3,Rate,2019,1.4675965178784274,1.467870760159135,1.467265675999312
1,Deaths,102,United States of America,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2021,107.38629976540294,109.82521455368914,104.9376471068646
1,Deaths,102,United States of America,3,Both,27,Age-standardized,297,Tuberculosis,3,Rate,2021,0.1465004957003709,0.1542258129689815,0.13479873044107324
1,Deaths,102,United States of America,3,Both,27,Age-standardized,298,HIV/AIDS,3,Rate,2021,1.4927273430357715,1.4930485713114308,1.4923642589851704
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2015,25.756530204371348,29.61796453934532,22.254110503599417
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2011,124.60277660573917,139.41469897175034,109.16041206114782
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1996,155.82508884538203,184.81657669297098,137.80505589835192
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,297,Tuberculosis,3,Rate,1996,31.97925373160274,37.743371713403825,26.881832600179926
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,298,HIV/AIDS,3,Rate,1996,41.465934286793335,42.85327779934874,40.17572403353059
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2013,25.52190834542377,29.655534501764215,21.57290177471956
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2010,463.3881225615944,504.75512948332437,423.7873270678073
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2010,22.586371237243064,25.93142595595363,19.733142054927196
1,Deaths,102,United States of America,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2013,154.0451712219685,163.47812348945922,135.42578512100778
1,Deaths,102,United States of America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2008,141.9032768217335,146.87109933578105,131.54391106077537
1,Deaths,102,United States of America,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2012,0.03486431357349522,0.03793336158405626,0.0311707528849999
